template_id,pattern,pattern_nomal,sample_log,version,is_active,semantic_info,advise,created_at,updated_at,source
2705,"^uturn flag \[[-+]?(?:\d+.\d*|.\d+|\d+)\], timestamp \[[-+]?(?:\d+.\d*|.\d+|\d+)\]$","^uturn flag \[NUMNUM\], timestamp \[NUMNUM\]$","uturn flag [NUMNUM], timestamp [NUMNUM]",1,1,记录掉头标志和时间戳,,2025/12/6 18:27,2025/12/6 18:27,langchain
2694,^uturn dir [-+]?(?:\d+.\d*|.\d+|\d+)$,^uturn dir NUMNUM$,uturn dir NUMNUM,1,1,记录掉头方向信息,,2025/12/6 18:27,2025/12/6 18:27,langchain
1053,"^USER: PLN_PRED, FIELD: AGENT_TRAJ$","^USER: PLN_PRED, FIELD: AGENT_TRAJ$","USER: PLN_PRED, FIELD: AGENT_TRAJ",1,1,规划预测模块的用户与字段信息,,2025/12/6 17:05,2025/12/6 17:05,langchain
2722,"^used_is_intelligent_avoidance: [-+]?(?:\d+.\d*|.\d+|\d+), id size [-+]?(?:\d+.\d*|.\d+|\d+), float_c\[[-+]?(?:\d+.\d*|.\d+|\d+)\]: [-+]?(?:\d+.\d*|.\d+|\d+), float_c\[[-+]?(?:\d+.\d*|.\d+|\d+)\]: [-+]?(?:\d+.\d*|.\d+|\d+), float_c\[[-+]?(?:\d+.\d*|.\d+|\d+)\]: [-+]?(?:\d+.\d*|.\d+|\d+), has_vis_frame_num [-+]?(?:\d+.\d*|.\d+|\d+), original [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)$","^used_is_intelligent_avoidance: NUMNUM, id size NUMNUM, float_c\[NUMNUM\]: NUMNUM, float_c\[NUMNUM\]: NUMNUM, float_c\[NUMNUM\]: NUMNUM, has_vis_frame_num NUMNUM, original NUMNUM NUMNUM$","used_is_intelligent_avoidance: NUMNUM, id size NUMNUM, float_c[NUMNUM]: NUMNUM, float_c[NUMNUM]: NUMNUM, float_c[NUMNUM]: NUMNUM, has_vis_frame_num NUMNUM, original NUMNUM NUMNUM",1,1,记录智能避障功能的使用状态及多个相关参数,,2025/12/6 18:27,2025/12/6 18:27,langchain
1100,^Use topo graph info time is: [-+]?(?:\d+.\d*|.\d+|\d+)$,^Use topo graph info time is: NUMNUM$,Use topo graph info time is: NUMNUM,1,1,使用拓扑图信息的时间戳记录,,2025/12/6 17:06,2025/12/6 17:06,langchain
1105,^Use this frame! Speed [-+]?(?:\d+.\d*|.\d+|\d+) >= [-+]?(?:\d+.\d*|.\d+|\d+) yawrate [-+]?(?:\d+.\d*|.\d+|\d+) < [-+]?(?:\d+.\d*|.\d+|\d+) \(Every1[-+]?(?:\d+.\d*|.\d+|\d+)\)\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$,^Use this frame! Speed NUMNUM >= NUMNUM yawrate NUMNUM < NUMNUM \(Every1NUMNUM\)\(tid:NUMNUM\)$,Use this frame! Speed NUMNUM >= NUMNUM yawrate NUMNUM < NUMNUM (Every1NUMNUM)(tid:NUMNUM),1,1,因速度和横摆角速度满足条件而使用当前帧数据,,2025/12/6 17:06,2025/12/6 17:06,langchain
1099,^Use router input from last frame\.$,^Use router input from last frame\.$,Use router input from last frame.,1,1,复用上一帧的路由输入,,2025/12/6 17:06,2025/12/6 17:06,langchain
2709,"^use route icon_type [-+]?(?:\d+.\d*|.\d+|\d+), dist: [-+]?(?:\d+.\d*|.\d+|\d+)!$","^use route icon_type NUMNUM, dist: NUMNUM!$","use route icon_type NUMNUM, dist: NUMNUM!",1,1,记录使用的路线图标类型和距离,,2025/12/6 18:27,2025/12/6 18:27,langchain
2712,"^use lane_topo_links\.back\(\) = [-+]?(?:\d+.\d*|.\d+|\d+), lane_topo\.lane_flag=[-+]?(?:\d+.\d*|.\d+|\d+)$","^use lane_topo_links\.back\(\) = NUMNUM, lane_topo\.lane_flag=NUMNUM$","use lane_topo_links.back() = NUMNUM, lane_topo.lane_flag=NUMNUM",1,1,记录使用的车道拓扑链接和车道标志,,2025/12/6 18:27,2025/12/6 18:27,langchain
1098,^Use (global route|real position) at: [-+]?(?:\d+.\d*|.\d+|\d+)$,^Use (global route|real position) at: NUMNUM$,Use global route at: NUMNUM,1,1,使用全局路径或真实位置信息,,2025/12/6 17:06,2025/12/6 17:06,langchain
1103,"^Use feature v3, need to replace updated value\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^Use feature v3, need to replace updated value\(tid:NUMNUM\)$","Use feature v3, need to replace updated value(tid:NUMNUM)",1,1,使用v3版本特征并替换更新值,,2025/12/6 17:06,2025/12/6 17:06,langchain
2695,^use csm gnss center!$,^use csm gnss center!$,use csm gnss center!,1,1,使用 CSM GNSS 中心点定位,,2025/12/6 18:27,2025/12/6 18:27,langchain
2717,"^use csm geometry_map_data locator sensor time is [-+]?(?:\d+.\d*|.\d+|\d+)!, data_group sensor time is [-+]?(?:\d+.\d*|.\d+|\d+)$","^use csm geometry_map_data locator sensor time is NUMNUM!, data_group sensor time is NUMNUM$","use csm geometry_map_data locator sensor time is NUMNUM!, data_group sensor time is NUMNUM",1,1,记录CSM几何地图数据和数据组的传感器时间,,2025/12/6 18:27,2025/12/6 18:27,langchain
1094,^UpdateTile fail$,^UpdateTile fail$,UpdateTile fail,1,1,地图瓦片更新失败,检查地图数据服务与网络连接,2025/12/6 17:06,2025/12/6 17:06,langchain
2710,"^updateQueueSwitchID: same ID [-+]?(?:\d+.\d*|.\d+|\d+), no change$","^updateQueueSwitchID: same ID NUMNUM, no change$","updateQueueSwitchID: same ID NUMNUM, no change",1,1,队列切换ID相同，未发生变更,,2025/12/6 18:27,2025/12/6 18:27,langchain
1096,^UpdateInputTensor (done|start)$,^UpdateInputTensor (done|start)$,UpdateInputTensor done,1,1,输入张量更新状态报告,,2025/12/6 17:06,2025/12/6 17:06,langchain
2708,"^update-add-lane-num-change [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)$","^update-add-lane-num-change NUMNUM, NUMNUM$","update-add-lane-num-change NUMNUM, NUMNUM",1,1,更新并添加车道数量变化信息,,2025/12/6 18:27,2025/12/6 18:27,langchain
2704,"^update-add-intersection [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)$","^update-add-intersection NUMNUM, NUMNUM$","update-add-intersection NUMNUM, NUMNUM",1,1,更新并添加路口信息,,2025/12/6 18:27,2025/12/6 18:27,langchain
2702,"^update-add-forkmerge [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)$","^update-add-forkmerge NUMNUM, NUMNUM$","update-add-forkmerge NUMNUM, NUMNUM",1,1,更新并添加分叉合并路段信息,,2025/12/6 18:27,2025/12/6 18:27,langchain
2697,^update syncmsg success\.$,^update syncmsg success\.$,update syncmsg success.,1,1,同步消息更新成功,,2025/12/6 18:27,2025/12/6 18:27,langchain
2720,"^update success, experience_layer csm odd size is [-+]?(?:\d+.\d*|.\d+|\d+), sd link size is [-+]?(?:\d+.\d*|.\d+|\d+), topo object size is [-+]?(?:\d+.\d*|.\d+|\d+)$","^update success, experience_layer csm odd size is NUMNUM, sd link size is NUMNUM, topo object size is NUMNUM$","update success, experience_layer csm odd size is NUMNUM, sd link size is NUMNUM, topo object size is NUMNUM",1,1,更新成功，并记录经验层、标准链接和拓扑对象的大小,,2025/12/6 18:27,2025/12/6 18:27,langchain
2703,"^update success!, border size is [-+]?(?:\d+.\d*|.\d+|\d+)$","^update success!, border size is NUMNUM$","update success!, border size is NUMNUM",1,1,更新成功，并记录边界大小,,2025/12/6 18:27,2025/12/6 18:27,langchain
2696,^update sdmap success!$,^update sdmap success!$,update sdmap success!,1,1,标准地图更新成功,,2025/12/6 18:27,2025/12/6 18:27,langchain
1097,^Update (Sdmap|SdmapRealPos) Msg - [-+]?(?:\d+.\d*|.\d+|\d+)$,^Update (Sdmap|SdmapRealPos) Msg - NUMNUM$,Update Sdmap Msg - NUMNUM,1,1,更新标准地图或实时位置消息,,2025/12/6 17:06,2025/12/6 17:06,langchain
2676,^update resize_crop_config [-+]?(?:\d+.\d*|.\d+|\d+)$,^update resize_crop_config NUMNUM$,update resize_crop_config NUMNUM,1,1,更新图像裁剪配置参数,,2025/12/6 18:25,2025/12/6 18:25,langchain
2688,^update (pcie info|file\(.*\) no find partition) failed\.$,^update (pcie info|file\(.*\) no find partition) failed\.$,update pcie info failed.,1,1,更新 PCIE 信息或文件失败,检查硬件连接或文件路径是否存在及权限是否正确,2025/12/6 18:26,2025/12/6 18:26,langchain
2689,^update (node pos|resize_crop_config|next segment size|prev segment size|last_engine_switch_check_time_us_) as [-+]?(?:\d+.\d*|.\d+|\d+)$,^update (node pos|resize_crop_config|next segment size|prev segment size|last_engine_switch_check_time_us_) as NUMNUM$,"update node pos NUMNUM, NUMNUM",1,1,更新节点位置、配置或分段大小等数值参数,,2025/12/6 18:26,2025/12/6 18:26,langchain
2677,^update (?:next|prev) segment size is [-+]?(?:\d+.\d*|.\d+|\d+)$,^update (?:next|prev) segment size is NUMNUM$,update next segment size is NUMNUM,1,1,更新路段大小信息,,2025/12/6 18:25,2025/12/6 18:25,langchain
1095,^Update Mode (With|Without) Navi\.$,^Update Mode (With|Without) Navi\.$,Update Mode With Navi.,1,1,更新导航模式状态,,2025/12/6 17:06,2025/12/6 17:06,langchain
2687,^update (csm|local sdmap|local map) success!.*$,^update (csm|local sdmap|local map) success!.*$,update local sdmap success!,1,1,更新 CSM 或本地地图成功,,2025/12/6 18:26,2025/12/6 18:26,langchain
2679,^update local map success! link size is [-+]?(?:\d+.\d*|.\d+|\d+)$,^update local map success! link size is NUMNUM$,update local map success! link size is NUMNUM,1,1,本地地图更新成功，并报告链接数量,,2025/12/6 18:25,2025/12/6 18:25,langchain
1101,"^Update load_tile_type, curr tile number: [-+]?(?:\d+.\d*|.\d+|\d+)(, reset unknow)?$","^Update load_tile_type, curr tile number: NUMNUM(, reset unknow)?$","Update load_tile_type, curr tile number: NUMNUM, reset unknow",1,1,更新瓦片加载类型及当前瓦片编号,,2025/12/6 17:06,2025/12/6 17:06,langchain
2681,^update last_engine_switch_check_time_us_ as [-+]?(?:\d+.\d*|.\d+|\d+)$,^update last_engine_switch_check_time_us_ as NUMNUM$,update last_engine_switch_check_time_us_ as NUMNUM,1,1,更新上次引擎切换检查的时间戳,,2025/12/6 18:25,2025/12/6 18:25,langchain
2682,^update global route topic with mpp_size : [-+]?(?:\d+.\d*|.\d+|\d+) and sensor : [-+]?(?:\d+.\d*|.\d+|\d+) and path id : [-+]?(?:\d+.\d*|.\d+|\d+)$,^update global route topic with mpp_size : NUMNUM and sensor : NUMNUM and path id : NUMNUM$,update global route topic with mpp_size : NUMNUM and sensor : NUMNUM and path id : NUMNUM,1,1,更新全局路由话题，附带尺寸、传感器和路径ID信息,,2025/12/6 18:25,2025/12/6 18:25,langchain
2684,"^update global route topic cause need_update : [-+]?(?:\d+.\d*|.\d+|\d+), update_map_match : [-+]?(?:\d+.\d*|.\d+|\d+), need_fusion_recomm_lane_ : [-+]?(?:\d+.\d*|.\d+|\d+)$","^update global route topic cause need_update : NUMNUM, update_map_match : NUMNUM, need_fusion_recomm_lane_ : NUMNUM$","update global route topic cause need_update : NUMNUM, update_map_match : NUMNUM, need_fusion_recomm_lane_ : NUMNUM",1,1,因特定条件更新全局路由话题,,2025/12/6 18:25,2025/12/6 18:25,langchain
2678,^update global route IsUpdateMapMatch$,^update global route IsUpdateMapMatch$,update global route IsUpdateMapMatch,1,1,全局路由地图匹配状态更新,,2025/12/6 18:25,2025/12/6 18:25,langchain
2692,^update file\(/mnt/dji/partitions/param_bk/param/pal_param/f4[-+]?(?:\d+.\d*|.\d+|\d+)s_sa8[-+]?(?:\d+.\d*|.\d+|\d+)/.*\.json\) no find partition$,^update file\(/mnt/dji/partitions/param_bk/param/pal_param/f4NUMNUMs_sa8NUMNUM/.*\.json\) no find partition$,update file(/mnt/dji/partitions/param_bk/param/pal_param/f4NUMNUMs_sa8NUMNUM/CalData_SoftSwitch.json) no find partition,1,1,更新 PAL 参数文件时未找到分区,检查存储分区是否存在及挂载状态,2025/12/6 18:26,2025/12/6 18:26,langchain
2683,^update file\(/mnt/dji/partitions/param_bk/param/[^)]+\) no find partition$,^update file\(/mnt/dji/partitions/param_bk/param/[^)]+\) no find partition$,update file(/mnt/dji/partitions/param_bk/param/alam_persisted_param.json) no find partition,1,1,更新参数文件时找不到对应分区,检查存储分区是否存在及挂载状态,2025/12/6 18:25,2025/12/6 18:25,langchain
2680,^update experience_detect_load_tile_number_set!$,^update experience_detect_load_tile_number_set!$,update experience_detect_load_tile_number_set!,1,1,更新经验检测模块加载的瓦片编号集合,,2025/12/6 18:25,2025/12/6 18:25,langchain
1102,^Update ego_tf_cam4 by ego motion or oicc\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$,^Update ego_tf_cam4 by ego motion or oicc\(tid:NUMNUM\)$,Update ego_tf_cam4 by ego motion or oicc(tid:NUMNUM),1,1,通过自车运动或OICC更新相机到车体的坐标变换,,2025/12/6 17:06,2025/12/6 17:06,langchain
2672,^update csm success!$,^update csm success!$,update csm success!,1,1,CSM 模块更新成功,,2025/12/6 18:25,2025/12/6 18:25,langchain
2671,^update bev lane msg$,^update bev lane msg$,update bev lane msg,1,1,更新 BEV 车道线消息,,2025/12/6 18:25,2025/12/6 18:25,langchain
2685,"^unstable target ts [-+]?(?:\d+.\d*|.\d+|\d+) \[[-+]?(?:\d+.\d*|.\d+|\d+)\] id [-+]?(?:\d+.\d*|.\d+|\d+)  bev [-+]?(?:\d+.\d*|.\d+|\d+) lif [-+]?(?:\d+.\d*|.\d+|\d+) cls [-+]?(?:\d+.\d*|.\d+|\d+) tracked [-+]?(?:\d+.\d*|.\d+|\d+) losts [-+]?(?:\d+.\d*|.\d+|\d+) mSC [-+]?(?:\d+.\d*|.\d+|\d+) mSI [-+]?(?:\d+.\d*|.\d+|\d+) mSU [-+]?(?:\d+.\d*|.\d+|\d+) occ [-+]?(?:\d+.\d*|.\d+|\d+) ttc nan onRoad [-+]?(?:\d+.\d*|.\d+|\d+) light [-+]?(?:\d+.\d*|.\d+|\d+) pos (?:[-+]?(?:\d+.\d*|.\d+|\d+) ){3}size (?:[-+]?(?:\d+.\d*|.\d+|\d+) ){3}yaw ego [-+]?(?:\d+.\d*|.\d+|\d+) status [-+]?(?:\d+.\d*|.\d+|\d+) rmtype [-+]?(?:\d+.\d*|.\d+|\d+) tType [-+]?(?:\d+.\d*|.\d+|\d+) velEgo [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) a abs [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) sw: [-+]?(?:\d+.\d*|.\d+|\d+), cov [-+]?(?:\d+.\d*|.\d+|\d+)$","^unstable target ts NUMNUM \[NUMNUM\] id NUMNUM  bev NUMNUM lif NUMNUM cls NUMNUM tracked NUMNUM losts NUMNUM mSC NUMNUM mSI NUMNUM mSU NUMNUM occ NUMNUM ttc nan onRoad NUMNUM light NUMNUM pos (?:NUMNUM ){3}size (?:NUMNUM ){3}yaw ego NUMNUM status NUMNUM rmtype NUMNUM tType NUMNUM velEgo NUMNUM NUMNUM a abs NUMNUM NUMNUM sw: NUMNUM, cov NUMNUM$","unstable target ts NUMNUM [NUMNUM] id NUMNUM  bev NUMNUM lif NUMNUM cls NUMNUM tracked NUMNUM losts NUMNUM mSC NUMNUM mSI NUMNUM mSU NUMNUM occ NUMNUM ttc nan onRoad NUMNUM light NUMNUM pos NUMNUM NUMNUM NUMNUM size NUMNUM NUMNUM NUMNUM yaw ego NUMNUM status NUMNUM rmtype NUMNUM tType NUMNUM velEgo NUMNUM NUMNUM a abs NUMNUM NUMNUM sw: NUMNUM, cov NUMNUM",1,1,不稳定跟踪目标的详细信息报告,,2025/12/6 18:25,2025/12/6 18:25,langchain
1092,^UnMount object occ_input with addr [-+]?(?:\d+.\d*|.\d+|\d+)[a-f0-9]{2}[-+]?(?:\d+.\d*|.\d+|\d+) size [-+]?(?:\d+.\d*|.\d+|\d+)$,^UnMount object occ_input with addr NUMNUM[a-f0-9]{2}NUMNUM size NUMNUM$,UnMount object occ_input with addr NUMNUMa8NUMNUM size NUMNUM,1,1,卸载 occ_input 对象并记录其内存地址与大小,,2025/12/6 17:06,2025/12/6 17:06,langchain
1093,^UnMount object fv_cam_[-+]?(?:\d+.\d*|.\d+|\d+)_resize_output with addr [-+]?(?:\d+.\d*|.\d+|\d+)[a-f0-9]{2}[-+]?(?:\d+.\d*|.\d+|\d+) size [-+]?(?:\d+.\d*|.\d+|\d+)$,^UnMount object fv_cam_NUMNUM_resize_output with addr NUMNUM[a-f0-9]{2}NUMNUM size NUMNUM$,UnMount object fv_cam_NUMNUM_resize_output with addr NUMNUMc6NUMNUM size NUMNUM,1,1,卸载前视摄像头缩放输出对象并记录其内存地址与大小,,2025/12/6 17:06,2025/12/6 17:06,langchain
1091,^UnMount object fv_cam_[-+]?(?:\d+.\d*|.\d+|\d+)_resize_output with addr [-+]?(?:\d+.\d*|.\d+|\d+)[a-f0-9]+[-+]?(?:\d+.\d*|.\d+|\d+) size [-+]?(?:\d+.\d*|.\d+|\d+)$,^UnMount object fv_cam_NUMNUM_resize_output with addr NUMNUM[a-f0-9]+NUMNUM size NUMNUM$,UnMount object fv_cam_NUMNUM_resize_output with addr NUMNUMa8NUMNUM size NUMNUM,1,1,卸载前视摄像头缩放输出对象,检查内存管理和对象生命周期,2025/12/6 17:06,2025/12/6 17:06,langchain
1089,^UnMount object fv_cam_[-+]?(?:\d+.\d*|.\d+|\d+)_output with addr [-+]?(?:\d+.\d*|.\d+|\d+)[0-9a-f]+[-+]?(?:\d+.\d*|.\d+|\d+) size [-+]?(?:\d+.\d*|.\d+|\d+)$,^UnMount object fv_cam_NUMNUM_output with addr NUMNUM[0-9a-f]+NUMNUM size NUMNUM$,UnMount object fv_cam_NUMNUM_output with addr NUMNUMa4NUMNUM size NUMNUM,1,1,卸载前置摄像头输出对象,,2025/12/6 17:06,2025/12/6 17:06,langchain
1078,^UnMount object (bv_input|bev_det_input|det_lane_input|fv_cam_[-+]?(?:\d+.\d*|.\d+|\d+)_crop_output) with addr (?:[-+]?(?:\d+.\d*|.\d+|\d+)[a-zA-Z0-9]+[-+]?(?:\d+.\d*|.\d+|\d+)|[-+]?(?:\d+.\d*|.\d+|\d+)) size [-+]?(?:\d+.\d*|.\d+|\d+)$,^UnMount object (bv_input|bev_det_input|det_lane_input|fv_cam_NUMNUM_crop_output) with addr (?:NUMNUM[a-zA-Z0-9]+NUMNUM|NUMNUM) size NUMNUM$,UnMount object bv_input with addr NUMNUMa0NUMNUM size NUMNUM,1,1,卸载内存对象记录,,2025/12/6 17:06,2025/12/6 17:06,langchain
1059,^UnMount object \w+ with addr [-+]?(?:\d+.\d*|.\d+|\d+) size [-+]?(?:\d+.\d*|.\d+|\d+)$,^UnMount object \w+ with addr NUMNUM size NUMNUM$,UnMount object bv_input with addr NUMNUM size NUMNUM,1,1,卸载指定地址和大小的对象,,2025/12/6 17:05,2025/12/6 17:05,langchain
1055,^Two lane obvs matched one feat id:[-+]?(?:\d+.\d*|.\d+|\d+)$,^Two lane obvs matched one feat id:NUMNUM$,Two lane obvs matched one feat id:NUMNUM,1,1,两个车道观测匹配到同一个特征ID,,2025/12/6 17:05,2025/12/6 17:05,langchain
1050,^TurnType By sd map: [-+]?(?:\d+.\d*|.\d+|\d+)$,^TurnType By sd map: NUMNUM$,TurnType By sd map: NUMNUM,1,1,根据地图获取转向类型,,2025/12/6 17:05,2025/12/6 17:05,langchain
2638,"^turn light: [-+]?(?:\d+.\d*|.\d+|\d+), turn_around_cmd: [-+]?(?:\d+.\d*|.\d+|\d+), steering_change_trigger: [-+]?(?:\d+.\d*|.\d+|\d+)$","^turn light: NUMNUM, turn_around_cmd: NUMNUM, steering_change_trigger: NUMNUM$","turn light: NUMNUM, turn_around_cmd: NUMNUM, steering_change_trigger: NUMNUM",1,1,转向灯、掉头指令及转向变化触发状态信息,,2025/12/6 18:24,2025/12/6 18:24,langchain
1063,"^TunnelProcess Info: \[(?:[-+]?(?:\d+.\d*|.\d+|\d+), )+[-+]?(?:\d+.\d*|.\d+|\d+)\]$","^TunnelProcess Info: \[(?:NUMNUM, )+NUMNUM\]$","TunnelProcess Info: [NUMNUM, NUMNUM, NUMNUM, NUMNUM, NUMNUM]",1,1,隧道处理相关信息,,2025/12/6 17:05,2025/12/6 17:05,langchain
2624,^tte_info: tte is trigger$,^tte_info: tte is trigger$,tte_info: tte is trigger,1,1,TTE (Time To Event) 模块被触发,,2025/12/6 18:24,2025/12/6 18:24,langchain
2622,^tsrfusion msg pub!!!!$,^tsrfusion msg pub!!!!$,tsrfusion msg pub!!!!,1,1,TSRFusion 模块消息发布通知,,2025/12/6 18:24,2025/12/6 18:24,langchain
2635,"^ts [-+]?(?:\d+.\d*|.\d+|\d+), delay [-+]?(?:\d+.\d*|.\d+|\d+), trigger type [-+]?(?:\d+.\d*|.\d+|\d+), type [-+]?(?:\d+.\d*|.\d+|\d+)$","^ts NUMNUM, delay NUMNUM, trigger type NUMNUM, type NUMNUM$","ts NUMNUM, delay NUMNUM, trigger type NUMNUM, type NUMNUM",1,1,触发事件的详细信息，包括时间戳、延迟和类型,,2025/12/6 18:24,2025/12/6 18:24,langchain
2645,"^ts [-+]?(?:\d+.\d*|.\d+|\d+) obj index [-+]?(?:\d+.\d*|.\d+|\d+) obj id [-+]?(?:\d+.\d*|.\d+|\d+) bev id [-+]?(?:\d+.\d*|.\d+|\d+) lif id [-+]?(?:\d+.\d*|.\d+|\d+) cls [-+]?(?:\d+.\d*|.\d+|\d+) trackFrames [-+]?(?:\d+.\d*|.\d+|\d+) lostFrames [-+]?(?:\d+.\d*|.\d+|\d+) meaSetChange [-+]?(?:\d+.\d*|.\d+|\d+) meaSetInit [-+]?(?:\d+.\d*|.\d+|\d+) meaSetUpdate [-+]?(?:\d+.\d*|.\d+|\d+) occ [-+]?(?:\d+.\d*|.\d+|\d+) ttc nan onRoad [-+]?(?:\d+.\d*|.\d+|\d+) light [-+]?(?:\d+.\d*|.\d+|\d+) pos [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) size [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) yaw ego [-+]?(?:\d+.\d*|.\d+|\d+) status [-+]?(?:\d+.\d*|.\d+|\d+) trackType [-+]?(?:\d+.\d*|.\d+|\d+) velEgo [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) a abs [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) sw: [-+]?(?:\d+.\d*|.\d+|\d+), cov [-+]?(?:\d+.\d*|.\d+|\d+)$","^ts NUMNUM obj index NUMNUM obj id NUMNUM bev id NUMNUM lif id NUMNUM cls NUMNUM trackFrames NUMNUM lostFrames NUMNUM meaSetChange NUMNUM meaSetInit NUMNUM meaSetUpdate NUMNUM occ NUMNUM ttc nan onRoad NUMNUM light NUMNUM pos NUMNUM NUMNUM NUMNUM size NUMNUM NUMNUM NUMNUM yaw ego NUMNUM status NUMNUM trackType NUMNUM velEgo NUMNUM NUMNUM a abs NUMNUM NUMNUM sw: NUMNUM, cov NUMNUM$","ts NUMNUM obj index NUMNUM obj id NUMNUM bev id NUMNUM lif id NUMNUM cls NUMNUM trackFrames NUMNUM lostFrames NUMNUM meaSetChange NUMNUM meaSetInit NUMNUM meaSetUpdate NUMNUM occ NUMNUM ttc nan onRoad NUMNUM light NUMNUM pos NUMNUM NUMNUM NUMNUM size NUMNUM NUMNUM NUMNUM yaw ego NUMNUM status NUMNUM trackType NUMNUM velEgo NUMNUM NUMNUM a abs NUMNUM NUMNUM sw: NUMNUM, cov NUMNUM",1,1,单个跟踪对象的完整状态信息快照,,2025/12/6 18:24,2025/12/6 18:24,langchain
2630,^ts [-+]?(?:\d+.\d*|.\d+|\d+) mea id [-+]?(?:\d+.\d*|.\d+|\d+) set tracked for with traj$,^ts NUMNUM mea id NUMNUM set tracked for with traj$,ts NUMNUM mea id NUMNUM set tracked for with traj,1,1,测量目标被设置为跟踪状态并关联轨迹,,2025/12/6 18:24,2025/12/6 18:24,langchain
2634,^ts [-+]?(?:\d+.\d*|.\d+|\d+) mea id [-+]?(?:\d+.\d*|.\d+|\d+) meaID [-+]?(?:\d+.\d*|.\d+|\d+) ANCHOR_NONE. Skip$,^ts NUMNUM mea id NUMNUM meaID NUMNUM ANCHOR_NONE. Skip$,ts NUMNUM mea id NUMNUM meaID NUMNUM ANCHOR_NONE. Skip,1,1,因缺少锚点信息而跳过测量目标处理,检查锚点检测模块或传感器数据质量,2025/12/6 18:24,2025/12/6 18:24,langchain
2628,^ts [-+]?(?:\d+.\d*|.\d+|\d+) m_latestFusionResultV2 [-+]?(?:\d+.\d*|.\d+|\d+)$,^ts NUMNUM m_latestFusionResultV2 NUMNUM$,ts NUMNUM m_latestFusionResultV2 NUMNUM,1,1,记录最新融合结果版本信息,,2025/12/6 18:24,2025/12/6 18:24,langchain
2625,^ts [-+]?(?:\d+.\d*|.\d+|\d+) [a-z_]+_msg is nullptr!!$,^ts NUMNUM [a-z_]+_msg is nullptr!!$,ts NUMNUM lane_msg is nullptr!!,1,1,在特定时间戳收到空消息指针,检查上游模块是否正常发布消息或消息传递链路是否中断,2025/12/6 18:24,2025/12/6 18:24,langchain
2636,^ts [-+]?(?:\d+.\d*|.\d+|\d+) id [-+]?(?:\d+.\d*|.\d+|\d+) set tracked target as inactive for reason [-+]?(?:\d+.\d*|.\d+|\d+)$,^ts NUMNUM id NUMNUM set tracked target as inactive for reason NUMNUM$,ts NUMNUM id NUMNUM set tracked target as inactive for reason NUMNUM,1,1,跟踪目标因特定原因被设为非活跃状态,,2025/12/6 18:24,2025/12/6 18:24,langchain
2640,^ts [-+]?(?:\d+.\d*|.\d+|\d+) fusion id [-+]?(?:\d+.\d*|.\d+|\d+) cls [-+]?(?:\d+.\d*|.\d+|\d+) occ [-+]?(?:\d+.\d*|.\d+|\d+) occTh [-+]?(?:\d+.\d*|.\d+|\d+) special removed due to small occ$,^ts NUMNUM fusion id NUMNUM cls NUMNUM occ NUMNUM occTh NUMNUM special removed due to small occ$,ts NUMNUM fusion id NUMNUM cls NUMNUM occ NUMNUM occTh NUMNUM special removed due to small occ,1,1,因占用率过低而移除的特殊融合目标,检查占用率阈值设置或传感器标定精度,2025/12/6 18:24,2025/12/6 18:24,langchain
2626,^ts [-+]?(?:\d+.\d*|.\d+|\d+) abnormal fusion id [-+]?(?:\d+.\d*|.\d+|\d+)$,^ts NUMNUM abnormal fusion id NUMNUM$,ts NUMNUM abnormal fusion id NUMNUM,1,1,检测到异常的融合目标ID,检查融合算法逻辑和输入数据质量,2025/12/6 18:24,2025/12/6 18:24,langchain
